Date,Open,High,Low,Close
2005-08-31,104.54504483995781,104.84019720572455,104.54504483995781,104.7471135440883
2005-09-30,104.76015097215293,104.80103919804633,104.69283768980684,104.70601020998433
2005-10-31,104.71264219355747,104.71645698699166,104.57009507436923,104.57009507436923
2005-11-30,104.59782221095621,104.59782221095621,104.45306477696693,104.49097370218593
2005-12-31,104.49505452316549,104.56692976224713,104.47220836853448,104.56692976224713
2006-01-31,104.56218242363593,104.58666781590904,104.50292225320106,104.56331592915453
2006-02-28,104.61249793889893,104.61310024441434,104.53141987856922,104.53491973370834
2006-03-31,104.48997791296584,104.5322794187318,104.39533856751517,104.51220047687886
2006-04-30,104.50840156032059,104.61314102551702,104.50840156032059,104.59185119861742
2006-05-31,104.62899337206896,104.65498034545348,104.6063661341377,104.6341506130448
2006-06-30,104.56035459370369,104.60768263178339,104.43825701816681,104.4523296355742
2006-07-31,104.4546593867693,104.51427403909605,104.42414048264888,104.49396923267487
2006-08-31,104.50213695555858,104.67313002745229,104.50213695555858,104.67313002745229
2006-09-30,104.69001758660887,104.82156905826558,104.6827564590062,104.82156905826558
2006-10-31,104.82697935121148,105.01910958228736,104.82697935121148,104.99385248607256
2006-11-30,105.06091648647559,105.21237436455115,105.05351314784843,105.19375831404558
2006-12-31,105.2006126762915,105.29486407843277,105.18272650295569,105.27502982319545
2007-01-31,105.27686160871437,105.52758356699098,105.27686160871437,105.51592962118957
2007-02-28,105.55025454466343,105.67636981939039,105.53964176890696,105.67636981939039
2007-03-31,105.62058352833678,105.6560243671267,105.46814633790295,105.46814633790295
2007-04-30,105.4792602228014,105.48864338620956,104.82172817778024,104.82172817778024
2007-05-31,104.87589639162545,104.93597474564498,104.84716051948497,104.8990726894411
2007-06-30,104.92929925600392,104.9475739484309,104.60994640028494,104.60994640028494
2007-07-31,104.610814919281,104.6181904878704,103.72154621486148,103.73664370688844
2007-08-31,103.7423833015144,103.9591277439156,103.33064213237296,103.37445759978534
2007-09-30,103.3076258526027,103.3076258526027,102.54230270454552,102.6569387900206
2007-10-31,102.78144862054282,103.3106651427137,102.78144862054282,102.95196679734862
2007-11-30,102.86576339192818,102.88783009092943,100.94646905721439,101.05117665462681
2007-12-31,100.94171694236816,101.80768933543804,100.93317176819738,101.34555722052139
2008-01-31,101.38416177017784,101.38416177017784,100.3314864807839,100.7170617339628
2008-02-29,100.700909279053,100.74717453937974,100.1493441915249,100.1493441915249
2008-03-31,100.09780389494485,100.09780389494485,98.85552829673601,98.85552829673601
2008-04-30,98.91271354085325,99.54170156682004,98.6659776472442,99.54170156682004
2008-05-31,99.65455288515182,99.99590803134869,99.65455288515182,99.99590803134869
2008-06-30,99.9749710526825,100.04805234744975,99.67315384872401,99.71053819787153
2008-07-31,99.7124059964911,99.7124059964911,99.35778775722078,99.57258763883856
2008-08-31,99.55197699286661,99.6342584373184,98.52189872236609,98.52189872236609
2008-09-30,98.37873393441409,98.50713571504578,96.2877906400406,96.2877906400406
2008-10-31,95.87871233868667,95.87871233868667,93.2143974332379,93.54503325984757
2008-11-30,93.53280895873564,93.96240264123773,92.49637024106397,92.49637024106397
2008-12-31,92.27035039280635,92.27035039280635,89.31644258451107,89.41612810150431
2009-01-31,89.41987821391689,90.81537068868121,89.41987821391689,90.76446161614659
2009-02-28,90.77384136798446,91.41652694200425,90.7272734484692,90.92380383890733
2009-03-31,90.57461150463895,91.58056798229673,89.73461136073756,91.56677554453707
2009-04-30,91.37950061751873,93.61702208813104,91.20520712397814,93.61702208813104
2009-05-31,93.90478375407115,96.61019478652277,93.90478375407115,96.61019478652277
2009-06-30,96.57438273305684,98.7091445067711,96.57438273305684,98.37789441276756
2009-07-31,98.38635317848596,100.79665164510625,98.38635317848596,100.79665164510625
2009-08-31,100.82794728994178,101.66748336413835,100.79565823192304,101.39170793017026
2009-09-30,101.39070915201938,101.76243703305319,101.20471019314901,101.76243703305319
2009-10-31,101.91936412619388,102.99428636929512,101.79498450368214,102.98496831458566
2009-11-30,102.82335045136477,103.1105309124722,102.76991269072747,103.01826419820684
2009-12-31,102.98283484576918,103.44388228548613,102.98283484576918,103.44388228548613
2010-01-31,103.70585495181295,104.49325426718774,103.70585495181295,104.30824798703662
2010-02-28,104.33968872061847,104.55375238730356,104.26101240706858,104.55032529148345
2010-03-31,104.51793701193985,105.07849113453432,104.51793701193985,105.04823586784342
2010-04-30,105.00891064155378,105.04052929861317,104.676595100834,104.676595100834
2010-05-31,104.57879822008248,104.57879822008248,102.55430524094503,103.10998922556149
2010-06-30,103.18759386049088,103.48801351454672,103.089799048617,103.48310406789345
2010-07-31,103.48808799414198,104.19865022819388,103.4191302333328,104.19865022819388
2010-08-31,104.206929876532,104.38241828507402,103.5337739847533,103.64588439549667
2010-09-30,103.7567762373067,104.60066936011405,103.7567762373067,104.60066936011405
2010-10-31,104.64630776653958,104.77275549936773,104.37413760229708,104.55641503283348
2010-11-30,104.58228841667072,105.10540826714374,104.58228841667072,104.59768190079362
2010-12-31,104.64080144868548,105.11847633279281,104.52485637322579,105.06266628942215
2011-01-31,105.07587056532142,105.70836147453042,105.07587056532142,105.62690008559625
2011-02-28,105.4408477617443,106.20359431399231,105.4408477617443,106.13940417676942
2011-03-31,106.01895193112195,106.01895193112195,105.56337919755777,105.57305126661629
2011-04-30,105.58107280118749,106.09817233338413,105.58107280118749,105.94346755727298
2011-05-31,105.84579920143702,106.07824614809576,105.77510568517087,105.96832433349041
2011-06-30,105.95659513742588,105.95659513742588,105.35843765693365,105.83597794339235
2011-07-31,105.84056392877588,106.16269551925927,105.62646407553132,105.87445504366761
2011-08-31,105.87243363796819,105.9054842515295,103.95192171825074,104.05864542529419
2011-09-30,104.29491665300583,104.29491665300583,103.68963172123257,103.88571437783519
2011-10-31,103.77021583690322,104.2349826043945,103.15681481415908,104.19464064179269
2011-11-30,104.14352345213622,104.2784428269318,103.51814528543505,103.74556813539179
2011-12-31,103.84630642233674,104.33149001776789,103.84630642233674,104.22619516298597
2012-01-31,104.28112653688466,105.1249418129242,104.28112653688466,104.9714103738774
2012-02-29,104.9009221980887,105.57330935511,104.74014078490637,105.57330935511
2012-03-31,105.6884251031436,106.35314746577262,105.48904456084462,106.35314746577262
2012-04-30,106.40164495664392,106.43237188123994,105.9379863893658,106.05461341722928
2012-05-31,106.04398859889437,106.20372462333918,105.29872127490533,105.29872127490533
2012-06-30,105.3476242056758,105.51120096541233,105.08390795988856,105.40275569386914
2012-07-31,105.41135539723203,106.13456637380058,105.41135539723203,106.13456637380058
2012-08-31,106.11266845019682,106.89904988139185,106.10317135929357,106.89904988139185
2012-09-30,106.92428825455056,107.49686215351208,106.92428825455056,107.49686215351208
2012-10-31,107.57494320761845,107.80398548279884,107.54709188374699,107.80398548279884
2012-11-30,107.82623256415637,108.12716902649828,107.82623256415637,108.12716902649828
2012-12-31,108.12383170372914,108.52430418245169,108.12383170372914,108.52430418245169
2013-01-31,108.69665054468081,109.11343162343525,108.69665054468081,109.10222648902841
2013-02-28,109.13573770891689,109.41384317605794,109.13046125724757,109.41384317605794
2013-03-31,109.42479436359298,109.79967746423169,109.42479436359298,109.79967746423169
2013-04-30,109.79344599868553,109.81533752132523,109.65106536732733,109.76092343520818
2013-05-31,109.7600313654278,110.23573245940894,109.7600313654278,110.23445838407781
2013-06-30,110.31458838931401,110.32697643863642,109.77217740555186,109.80395115133041
2013-07-31,109.81195156303475,110.1396265913541,109.81195156303475,110.1396265913541
2013-08-31,110.02439874090231,110.23511495611817,110.01835827813149,110.04227486428724
2013-09-30,110.0625732501415,110.09223511296067,109.85333839167777,110.0035164942915
2013-10-31,110.0201435029353,110.32048777048935,109.96028800820652,110.31912579047184
2013-11-30,110.41222336481475,110.69867977716264,110.41222336481475,110.69867977716264
2013-12-31,110.71472401029297,110.98226355117878,110.71423348043807,110.98226355117878
2014-01-31,111.00228586134604,111.26282227414566,110.99651478364139,111.20074323520566
2014-02-28,111.22233150511163,111.58942864808243,111.11459769241456,111.58942864808243
2014-03-31,111.6400188030996,111.89583846969822,111.60655987028416,111.89583846969822
2014-04-30,111.89493063478236,112.0308594915345,111.88659253732172,112.0282247725978
2014-05-31,112.02230830812789,112.22222065946266,111.96797250171586,112.22222065946266
2014-06-30,112.15252823724305,112.35427845486217,112.15252823724305,112.35427845486217
2014-07-31,112.3581861403618,112.53248489509151,112.30804768315726,112.4633662511745
2014-08-31,112.49822688997857,112.51012196898597,112.24461244095664,112.39299683714718
2014-09-30,112.35832930748168,112.55037745562122,112.35832930748168,112.36813237082124
2014-10-31,112.43418901408691,112.43418901408691,111.95336057689664,111.99993206415061
2014-11-30,112.00862641467721,112.19170941556705,111.98216824304663,112.19170941556705
2014-12-31,112.13254144140001,112.20216949390674,111.74174847533828,111.94942070654047
2015-01-31,111.9650163803391,111.9650163803391,111.70044071691225,111.71483181494408
2015-02-28,111.71437730029601,112.17132908725335,111.68746689854656,112.17132908725335
2015-03-31,112.20242863632566,112.39116528418901,112.20242863632566,112.32410870067999
2015-04-30,112.32711566212016,112.62841521351554,112.3049250479477,112.62841521351554
2015-05-31,112.62617398611299,112.67276061804583,112.61934395195577,112.65690858007385
2015-06-30,112.63807197054577,112.7209548436601,112.23979399447492,112.23979399447492
2015-07-31,112.24369095380973,112.24369095380973,111.85780801759952,111.85780801759952
2015-08-31,111.86605085344617,111.86605085344617,111.19500923331806,111.19500923331806
2015-09-30,111.27875747545441,111.46256499032413,111.14644669410978,111.1689899489575
2015-10-31,111.10263081033949,111.23230630232067,110.73930120442476,111.23230630232067
2015-11-30,111.25152465937333,111.71499861958102,111.25152465937333,111.71499861958102
2015-12-31,111.69308340098351,111.75546273769537,111.08780310956676,111.18313028028682
2016-01-31,111.18791004305757,111.22647502362656,110.13887497223698,110.13887497223698
2016-02-29,110.09996865945801,110.10304843216679,109.60036170438707,109.83007716985924
2016-03-31,109.87303610773694,111.80574802703738,109.87303610773694,111.74770376204324
2016-04-30,112.01707491459238,113.2978267472301,112.01166363164165,113.2978267472301
2016-05-31,113.4256795642333,113.4256795642333,112.90450197005673,112.90450197005673
2016-06-30,112.86754580938288,113.05359298860604,112.62447169080755,112.73811975108616
2016-07-31,112.74257152362259,113.47469019989227,112.74257152362259,113.47469019989227
2016-08-31,113.47865387848674,113.96196805764647,113.46757670321692,113.96196805764647
2016-09-30,113.9982015279735,114.24221292033695,113.99571658501173,114.19933292248177
2016-10-31,114.22759900969295,114.62355660339145,114.16659949709597,114.62355660339145
2016-11-30,114.64870956295476,115.34528410430502,114.64870956295476,115.34528410430502
2016-12-31,115.36582852311818,115.95152346413388,115.36582852311818,115.95152346413388
2017-01-31,116.03973474512446,116.52384163170915,115.98790789268172,116.52384163170915
2017-02-28,116.53402797304548,117.00682610754663,116.53402797304548,116.98853011665926
2017-03-31,117.06330957317175,117.23000612136471,117.06330957317175,117.1647915060228
2017-04-30,117.14935835824971,117.77614823251787,117.14935835824971,117.77614823251787
2017-05-31,117.80469201904906,117.89472721750374,117.28104798199357,117.28104798199357
2017-06-30,117.29851955754916,117.84524026680441,117.25050519119789,117.84524026680441
2017-07-31,117.85814567136595,118.25073897757177,117.85814567136595,118.25073897757177
2017-08-31,118.26905004215722,118.31422011763793,117.98342549489276,118.04027536733199
2017-09-30,118.06201163992058,118.26894684530136,118.03641997917684,118.26894684530136
2017-10-31,118.30975250543887,118.82669802298382,118.30975250543887,118.82669802298382
2017-11-30,118.88503091540818,119.06957472209282,118.88503091540818,119.06955964839476
2017-12-31,119.05345977936177,119.43941602036455,119.05345977936177,119.43941602036455
2018-01-31,119.4414285745245,120.2169761738104,119.4414285745245,120.17695202550196
2018-02-28,120.21137685398735,120.21137685398735,119.6833172798489,119.71108097210276
2018-03-31,119.68114109368895,119.68114109368895,119.23267952956891,119.23267952956891
2018-04-30,119.24852794568064,119.70891911867267,119.19165925653085,119.66498094070126
2018-05-31,119.67876305491583,119.74338575095365,119.47152611296721,119.47152611296721
2018-06-30,119.47155119524457,119.74045351329035,119.47155119524457,119.48671761229083
2018-07-31,119.49378484253674,119.77467410037428,119.46862373515789,119.77467410037428
2018-08-31,119.84241177638191,119.95714050183442,119.83983069060169,119.93760499095012
2018-09-30,119.93760499095012,120.06230690764028,119.87019219015407,120.06230690764028
2018-10-31,120.12399139404401,120.15885575958036,119.71884931172043,119.71884931172043
2018-11-30,119.70160106565295,119.79331620442666,118.66626915334028,118.66626915334028
2018-12-31,118.68833319666172,118.68833319666172,117.67850159966942,117.67850159966942
2019-01-31,117.67141617708809,119.06652776353255,117.60244480730053,119.06652776353255
2019-02-28,119.18710586341163,119.54353992333684,119.18710586341163,119.54353992333684
2019-03-31,119.5607433434857,119.63067261627631,119.4094370332689,119.63067261627631
2019-04-30,119.68393508288533,120.40921828465447,119.64321596776179,120.40921828465447
2019-05-31,120.45437152571827,120.5557644994816,120.12610381515098,120.12610381515098
2019-06-30,120.05255004451112,121.17069468637567,120.05255004451112,121.17069468637567
2019-07-31,121.1748240249968,121.76638090790317,121.1748240249968,121.75669361365146
2019-08-31,121.69634337089109,121.69634337089109,120.79514728422065,120.8157857398312
2019-09-30,120.8157857398312,121.37012208946662,120.79868823033377,121.37012208946662
2019-10-31,121.36368742899917,121.5276253495777,121.07641537803413,121.48716630394274
2019-11-30,121.5160599064405,122.28758487541324,121.5160599064405,122.28758487541324
2019-12-31,122.33446210652548,123.06059259350619,122.30033063392152,123.0514807471273
2020-01-31,123.01164775229465,123.44374302693815,122.99253908784942,123.05049387425171
2020-02-29,123.0267252502306,123.28086224290284,122.06307465008524,122.06307465008524
2020-03-31,121.92395633749695,121.92395633749695,111.38530332700496,112.93654689698438
2020-04-30,112.99522153454902,116.68493248989967,112.97774084119409,116.68493248989967
2020-05-31,116.75916452617518,117.2177970831567,116.05175879056726,117.2177970831567
2020-06-30,117.45100424946864,119.79474611502219,117.45100424946864,119.79474611502219
2020-07-31,119.79867268777282,121.53478511088223,119.79867268777282,121.53478511088223
2020-08-31,121.54333226673491,122.2378963498121,121.54333226673491,122.172602773098
2020-09-30,122.24762603039471,122.3722968686285,121.56241509036916,121.56241509036916
2020-10-31,121.53127322162167,121.87332926677293,121.51709523000997,121.51709523000997
2020-11-30,121.52083845605432,123.51439918718302,121.52083845605432,123.51439918718302
2020-12-31,123.72345996142793,124.41602568845774,123.72345996142793,124.41602568845774
2021-01-31,124.47583744864721,125.36045156537547,124.45936725516657,125.05552281633612
2021-02-28,125.10412966925209,125.6424168485534,125.10412966925209,125.6031374650833
2021-03-31,125.5463042245488,125.5463042245488,124.85799371315179,125.25816292985567
2021-04-30,125.31099121852324,125.53848343317414,125.30060745701937,125.36379089150502
2021-05-31,125.36724094789737,125.56920797071804,125.22220918675242,125.56920797071804
2021-06-30,125.61581172562042,125.82151247337188,125.60540805755231,125.82151247337188
2021-07-31,125.82065027031388,125.94434965969434,125.73121878688876,125.8218073393528
2021-08-31,125.83122687665768,125.89517546970133,125.78641346836497,125.89517546970133
2021-09-30,125.88633322275562,126.20002956912522,125.88432141562025,126.20002956912522
2021-10-31,126.1762661082187,126.68646139307982,126.1762661082187,126.68646139307982
2021-11-30,126.79673007248724,126.84720689826936,126.3379982324919,126.3379982324919
2021-12-31,126.25661522176854,126.5902865610624,126.2231983214289,126.5902865610624
2022-01-31,126.59056505969282,126.73134231966878,125.97423746331874,125.97423746331874
2022-02-28,125.90743070548899,125.90743070548899,124.95105754725743,124.99748200304796
2022-03-31,124.91511603309702,125.30578378464735,123.80964989896528,125.2956401049852
2022-04-30,125.39958085747473,125.4811176610487,124.2829266738167,124.37353493732566
2022-05-31,124.36969165622567,124.44439131842249,124.0779795316801,124.16462678512256
2022-06-30,124.22101516236832,124.56763076009831,124.22101516236832,124.24086958291258
2022-07-31,124.24595344882086,124.68605723907909,124.20255323497626,124.60216079256364
2022-08-31,124.60661423884486,125.1751717246822,124.60661423884486,125.17415014106965
2022-09-30,125.20941566309982,125.2372098264172,124.36998534569051,124.3748375513744
2022-10-31,124.32063792018329,124.5535248044668,124.02181901695018,124.19004864646976
2022-11-30,124.30658893018074,125.33005240848392,124.30074678845591,125.33005240848392
2022-12-31,125.38447230677366,125.70026063792028,125.36043534316146,125.55343109634384
2023-01-31,125.53047365146787,126.59484658591558,125.53047365146787,126.59484658591558
2023-02-28,126.66764874293679,127.07789332350978,126.66764874293679,126.93340266840119
2023-03-31,127.05815632414144,127.19009665827762,125.3911545421861,125.851093170787
2023-04-30,125.97723670300948,126.78786991981441,125.97723670300948,126.72669024390979
2023-05-31,126.87658471869281,127.0525428302371,126.62488398877103,127.0525428302371
2023-06-30,127.14457349523072,127.83735723947134,127.14457349523072,127.76591105950598
2023-07-31,127.7757808147245,128.44564352458417,127.7757808147245,128.44564352458417
2023-08-31,128.48091148337912,128.48091148337912,128.18208427309537,128.25578664821757
2023-09-30,128.34506894860448,128.473716016243,128.21400497741732,128.44060506539427
2023-10-31,128.45132983947852,128.45132983947852,128.1753068988848,128.28106683156878
2023-11-30,128.21825621659423,129.26996457644725,128.21825621659423,129.26996457644725
2023-12-31,129.35932471996145,130.2284545358484,129.35932471996145,130.1065521985284
2024-01-31,130.1227348514908,130.69297885912178,130.00063765864564,130.69297885912178
2024-02-29,130.68329502844162,131.51655593666953,130.68329502844162,131.48377298871208
2024-03-31,131.43726119736664,131.4917745416723,131.2312153538464,131.4917745416723
2024-04-30,131.510014179225,131.83861258852315,131.509450817854,131.83861258852315
2024-05-31,131.87354359565742,132.14670750626027,131.87354359565742,131.89811031484348
2024-06-30,131.9373998914764,132.0130828728903,131.7554276633095,131.7554276633095
2024-07-31,131.7554276633095,131.9982598333983,131.7554276633095,131.97754166602618
2024-08-31,131.91951674587665,131.91951674587665,131.5447617361206,131.65412930389866
2024-09-30,131.65412930389866,132.59478016031122,131.65412930389866,132.59478016031122
2024-10-31,132.58612156926242,133.23222420215265,132.58612156926242,133.23222420215265
2024-11-30,133.2216582490486,133.2216582490486,133.2216582490486,133.2216582490486
